time,open,high,low,close,OB Long Retest,OB Short Retest,OB Reclaim,OB Reject,MTF OB Long Retest,MTF OB Short Retest,MTF OB Reclaim,MTF OB Reject,MTF OB,MTF OB,MTF OB,MTF OB,MTF OB,MTF OB,MTF OB,MTF OB,OB,OB,OB,OB,OB,OB,OB,OB,Bullish Power Candle,Bearish Power Candle,PC,PC,PC,PC,OB Long Retest,OB Short Retest,OB Reclaim,OB Reject,MTF OB Long Retest,MTF OB Short Retest,MTF OB Reclaim,MTF OB Reject,Bull PC Long,Bear PC Short,Bull PC Reclaim,Bear PC Reject,0.382 Fib Retest,0.500 Fib Retest,0.618 Fib Retest,0.786 Fib Retest,1.272 Fib Reached,1.618 Fib Reached,Basis,Upper,Lower,111DMA,350DMAx2,Pi Script,Mewnie VWMA,Mewnie Close,Golden Cross,Death Cross,VWMA,Small Sell,Small Buy,Long Stop Loss,Short Stop Loss,MA 20,MA 50,MA 100,MA 200,EMA 20,EMA 50,EMA 100,EMA 200,EMA 10,EMA 20,Tenkan-Sen (9 Period),Kinjun-Sen (26 Period),Chinkou Span (Lagging Line),Senkou Span A (26 Period) Cloud,Senkou Span B (52 Period) Cloud,Senkou Span A (26 Period) Above Span B Cloud,Senkou Span B (52 Period) Below Span A Cloud,Senkou Span A (26 Period) Below Span B Cloud,Senkou Span B (52 Period) Above Span A Cloud,Bullish TK Cross Arrow,Bearish TK Cross  Arrow,Moon Finder Launch,Moon Finder Sell,20MA Heatmap,50MA Heatmap,100MA Heatmap,200MA Heatmap,MA,MA,ParabolicSAR,EMA,EMA,Conversion Line,Base Line,Lagging Span,Lead 1,Lead 2,Developing Poc,Developing VA High,Developing VA Low,Volume,Volume MA,Bollinger Bands %B,%R,RSI,RSI Prime,RSI SMA Fast,RSI SMA Slow,Bollinger Bands %B,MF
546874200,2300.7,2380.8,2188.5,2291.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,NaN,NaN,NaN,1615.9229315520818,2584.777068447918,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,1033.694885,1487.0581999999995,1939.141132018688,1818.1252141560694,2266.5540648228625,2080.7,1834.5599999999997,2440.1,1202.295,1037.925,NaN,NaN,NaN,NaN,NaN,0.8957244244364958,-19.260823653643108,78.37257821147243,77.8188364845212,73.73033819923558,69.22722130106291,52.790066962716985,NaN
549552600,2297.2,2466,2260.6,2418.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,NaN,NaN,NaN,1870.4570078697902,2592.2429921302096,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,1042.0093350000002,1510.9043999999997,1997.8521961764454,1862.597420514879,2330.655490461522,2113.65,1853.3600000000001,2660.7,1218.3125,1043.425,NaN,NaN,NaN,NaN,NaN,0.9667305078759163,-6.459069893935273,81.15975815761952,77.79038920042287,75.55407724504218,69.37907558355283,58.276146625357164,NaN
552144600,2404,2588.3,2391.3,2572.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,NaN,NaN,2572.1,1927.6529358790908,2714.847064120909,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,1050.899385,1538.3447999999996,2063.392888711743,1915.1531671434066,2401.4840739416386,2192.7,1938.3600000000001,2737.2,1227.9425,1053.055,NaN,NaN,NaN,NaN,NaN,1.0312359691342345,-1.888772298006327,83.86947033792842,78.02134297832151,77.2104069782855,69.62406533415395,63.66901090817899,NaN
554995800,2565.1,2746.7,2526,2663,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,NaN,NaN,NaN,1983.0777261734415,2875.4222738265585,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,1060.019785,1567.1777999999997,2147.3780265178643,1970.5492288364876,2540.6691340595567,2313.6,2018.0049999999999,2692.8,1243.6825,1068.795,NaN,NaN,NaN,NaN,NaN,1.0269477697849732,-8.237378210806005,85.22389259069173,78.12105948941081,78.87649746876824,69.82611611486429,65.78730543002965,NaN
557501400,2682,2695.5,2469,2596.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,NaN,NaN,NaN,1973.2150314467672,2976.184968553233,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,1068.658785,1595.1195999999995,2255.2559817446486,2016.9011378115626,2552.546318117922,2322.05,2018.0049999999999,2645,1243.6825,1068.795,NaN,NaN,NaN,NaN,NaN,0.9223868135041737,-14.801692746776858,79.92099810947363,78.20543499879408,80.12115502472415,69.98253520988698,53.52205543717231,NaN
560093400,2622.9,2662.4,1616.2,1993.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,NaN,NaN,NaN,1968.4282434862837,2986.1717565137164,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,1074.2321350000002,1610.6665999999998,2746.7,2015.1677201958914,2420.6512252219636,2181.45,2018.0049999999999,2706.2,1249.565,1068.795,NaN,NaN,NaN,NaN,NaN,0.4078723662436197,-66.62538699690403,49.77649953952265,78.2768296605799,77.14751651306388,69.61719427037991,4.0456613415205,NaN
562861800,1993.2,2027.5,1795.3,1833.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,NaN,NaN,NaN,1543.9547975229777,3112.5452024770225,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,1078.8782850000002,1622.6761999999997,2724.0899999999997,2001.7182594406402,2145.959486101872,2181.45,2033.295,2753.2,1269.7625,1074.06,NaN,NaN,NaN,NaN,NaN,0.26894088361934565,-80.76957098628925,44.93488004279463,78.33724052824485,73.47035670004762,69.35877529840471,8.913990599194047,NaN
565367400,1852.1,2019.6,1733.9,1938.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,NaN,NaN,NaN,1382.9937405570506,3113.606259442949,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,1083.8635350000002,1636.9481999999996,2701.9321999999997,1997.0576476302224,2035.1660458673546,2181.45,2059.415,2590.5,1322.2075,1126.505,NaN,NaN,NaN,NaN,NaN,0.3496658951291252,-71.4639540026537,48.48506835836454,77.39863978271833,69.99925471311263,69.15759570496853,19.61516926134551,NaN
568045800,1992.7,2075.3,1846,1958.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,NaN,NaN,NaN,1374.365616231547,3122.234383768453,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,1089.1154850000003,1650.5919999999996,2680.2175559999996,1994.1793033613171,1978.3313002210743,2181.45,2100.0699999999997,2627.2,1362.5725,1166.87,NaN,NaN,NaN,NaN,NaN,0.36183802049597674,-69.74789915966386,49.136326546342666,75.55003172564611,66.76438576602338,68.95580977774249,24.166567866707027,NaN
570724200,1963,2078.1,1878.2,2071.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,NaN,NaN,NaN,1374.4109293578651,3055.489070642135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,1095.0177850000002,1666.8513999999996,2658.9372048799996,1999.9141697789973,1984.1806997842075,2181.45,2122.205,2706.9,1369.3375,1173.635,NaN,NaN,NaN,NaN,NaN,0.454338189813016,-59.71693940734188,52.88578092479028,73.63912077857734,63.932519400836476,69.03003787957012,30.715431336507102,NaN
573229800,2068.8,2110.9,1951.3,1988.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,NaN,NaN,NaN,1378.6530058323033,2526.5469941676965,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,1100.6661350000002,1682.2019999999995,2638.0824607823997,1999.0390460916642,2009.2891924491644,2181.45,2157.755,2656.7,1452.8825,1245.255,NaN,NaN,NaN,NaN,NaN,0.3642601650634811,-67.10305174701459,49.965092996483406,72.02219613105761,60.46644549404358,68.96890051966831,29.620371964444743,NaN
575908200,2004,2121.4,1968,2032.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,NaN,NaN,NaN,1388.3492197014243,2516.8507802985755,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,1106.337285,1699.7555999999995,2617.6448115667517,2001.5028204552445,2017.7208104284941,2181.45,2181.45,2876.6,1513.46,1305.6100000000001,NaN,NaN,NaN,NaN,NaN,0.3978203065136957,-63.19327731092437,51.49223006964146,69.85900569304485,56.86897435312281,68.98895235415905,33.128347134456675,NaN
578583000,2026.2,2072,1921.6,2031.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,NaN,NaN,NaN,1503.4385611513228,2506.961438848677,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,1112.056835,1717.0923999999993,2597.6159153354165,2003.6952041252264,1997.0193777968327,2155.85,2181.45,2880.6,1523.795,1315.9450000000002,NaN,NaN,NaN,NaN,NaN,0.3781789654522809,-63.29942503317116,51.44632053371872,67.36884297830039,53.115910791236914,68.76982187712929,34.265749858198646,NaN
581175000,2044.5,2169.1,2021.3,2141.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,NaN,NaN,2141.7,1532.450092497657,2497.349907502343,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,1118.5703350000001,1736.5115999999994,2577.987597028708,2013.9177815974317,2051.85825112298,2139.3,2181.45,2905.4,1540.44,1332.5900000000001,NaN,NaN,NaN,NaN,NaN,0.47512710526851964,-53.516143299425046,55.39375919720047,65.33143966651248,50.39066202320656,68.68807578014697,39.284650983271455,NaN
583767000,2134.8,2169.5,2047.3,2128.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,NaN,NaN,NaN,1571.64651446211,2558.15348553789,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,1125.057135,1756.9887999999994,2558.751845088134,2022.42016814577,2084.7760609588845,1951.7,2181.45,2614.3,1554.2849999999999,1338.79,NaN,NaN,NaN,NaN,NaN,0.44909866497215084,-54.66607695709864,54.829497696528186,63.24714496653935,50.95210626287384,68.59245886206378,39.605177986921014,NaN
586445400,2128.2,2151.9,1978.7,2031.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,NaN,NaN,NaN,1583.9360491433877,2545.863950856612,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,1130.7646350000002,1774.9749999999995,2539.9008081863713,2023.1075630979353,2063.449077710831,1951.7,2181.45,2452.4,1574.895,1346.3400000000001,NaN,NaN,NaN,NaN,NaN,0.33387770026289687,-63.24635117204775,50.68111506216239,61.483510989639015,51.59057682058137,68.46010348930153,36.52727508689374,NaN
589123800,2008.9,2140.3,1988.4,2112.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,NaN,NaN,NaN,1631.0620456331458,2541.737954366854,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,1136.8182850000003,1794.9273999999994,2521.426792022644,2029.7588547203104,2071.9299515690723,2007.75,2181.45,2442.3,1595.25,1346.3400000000001,NaN,NaN,NaN,NaN,NaN,0.4255409691824971,-56.063688633348065,53.83024844841198,59.842573927022045,52.18448571947553,68.34680748813146,40.77594831525455,NaN
591888600,2094.8,2195.1,2082.3,2148.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,NaN,NaN,NaN,1637.9361852307782,2534.8638147692213,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,1142.9211350000003,1813.4137999999994,2503.322256182191,2038.5693099262132,2115.7336675621427,2036.6500000000003,2181.45,2560.4,1619.975,1351.69,NaN,NaN,NaN,NaN,NaN,0.46882220414701054,-50.66246641341612,55.18879981561391,57.9702239170064,52.85698274939456,68.11862135871579,43.17003945210321,NaN
594397800,2153.6,2186,2026.7,2114.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,NaN,NaN,NaN,1650.5050291428656,2529.894970857134,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,1148.7901350000002,1831.5695999999994,2485.579811058547,2044.1938054872344,2099.9122309014856,2058.35,2181.45,2633.6,1648.2675,1351.69,NaN,NaN,NaN,NaN,NaN,0.44138980801036953,-52.370483655132865,53.567194386694936,56.33106289059291,52.93269535627285,67.86348274926551,42.575293597128514,NaN
596989800,2111.1,2193.8,2075.4,2168.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,NaN,NaN,NaN,1654.976098489804,2525.423901510196,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,1154.8622850000002,1850.7941999999994,2468.192214837376,2053.4090791548465,2121.2288705797646,2058.35,2181.45,2736.4,1674.06,1351.69,NaN,NaN,NaN,NaN,NaN,0.5075787117750642,-5.74588031222897,55.78060932339848,54.62456146969192,53.57886383704119,67.7157384155137,46.01981754030007,NaN
599754600,2154.5,2350.2,2127.1,2342.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,NaN,NaN,NaN,1664.9706628833892,2535.3293371166105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,1161.7701850000003,1873.8615999999995,2451.1523705406285,2074.808406624858,2189.2157326848114,2135.8999999999996,2181.45,2882.1,1704.7525,1430.2,NaN,NaN,NaN,NaN,NaN,0.6961421254497838,-1.2818432581534382,62.037764508043985,54.282847253792646,54.75058988575259,67.73688542158924,54.25697433124516,NaN
602346600,2345,2369.3,2232.1,2258.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,NaN,NaN,NaN,1740.4941869631473,2714.705813036853,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,1168.4170350000004,1894.7981999999995,2434.453323129816,2088.4077839119054,2239.4395204032885,2174,2181.45,2913.9,1829.315,1553.31,NaN,NaN,NaN,NaN,NaN,0.6157602046375805,-21.192432639021604,57.784500313431636,53.99370445572403,55.45483208349847,67.54927691624903,50.622092371536425,NaN
604765800,2265,2351.1,2234.5,2293.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,NaN,NaN,NaN,1749.094602180065,2707.705397819935,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,1175.2613350000001,1914.9349999999995,2418.08825666722,2103.6072073258383,2254.790694241257,2174,2181.45,2887.9,1861.1475,1625.105,NaN,NaN,NaN,NaN,NaN,0.6873479492019968,-15.414375890857311,59.05289611693856,53.3169371624629,55.86140285235825,67.35468942281399,54.62819488899571,NaN
607613400,2298,2433.1,2282.1,2418.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0,0,NaN,NaN,NaN,1758.537844881489,2698.262155118511,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,1182.536685,1937.6309999999994,1616.2,2126.9548215979985,2316.950716814614,2205.9000000000005,2181.45,3027.5,1942.6299999999997,1694.095,NaN,NaN,NaN,NaN,NaN,0.9108995487365474,-2.7956989247311292,63.27903091214415,53.17963746573934,56.80023987631558,67.23244959557847,67.22403348667513,NaN
