,pct_dif_1,price_days,atr_pct,volume_pct,volume_days,x,y,class
21903,0.008932213841848075,2.0,0.008861534082823358,0.5595332059114971,2,3.4045386,0.09535411,0
21904,-0.001748700354491896,1.0,0.008951635129869472,-0.08335524696487438,1,-4.8278008,-1.633972,1
21905,-0.006177384652163553,1.0,0.009103992349988004,-0.1126275084582174,1,-4.582801,-2.0201173,1
21906,-0.014774022949467416,1.0,0.009885737852065635,-0.028502294834105636,2,2.1381907,-3.9297247,3
21907,-0.0023830946185833188,2.0,0.01018894535904477,-0.03608195693481492,1,-1.8651708,4.7493763,2
21908,0.0023629076864852797,3.0,0.010186218474347608,-0.17609065873677182,1,1.775205,4.03433,2
21909,0.012088733798604093,4.0,0.010420900759260634,-0.20210806595477132,1,0.86456054,2.2282696,2
21910,-0.00887377955307096,1.0,0.010515066081851505,-0.07942714397852524,2,2.2245393,-4.4551344,3
21911,-0.00398118163412932,2.0,0.010707922065941901,-0.03284870271576025,3,0.814268,-1.2689307,0
21912,0.003517242713937368,3.0,0.010811046174091352,-0.1496669188188292,1,1.770496,3.9924262,2
21913,0.00656535071276824,4.0,0.010660764579788646,-0.09071813823191936,2,0.7047241,1.7800984,2
21914,-0.0020661455548973253,1.0,0.010718431077911447,-0.15271270628289602,1,-4.4896564,-2.4049165,1
21915,0.0026754407032038826,2.0,0.010164273019837591,-0.0970727512989155,2,5.065685,-0.27185795,0
21916,0.004437685899826771,3.0,0.010325509999139188,-0.12163069823681093,1,1.8037487,3.996922,2
21917,0.005175875093955506,4.0,0.009921457998344438,-0.12225264200925776,1,0.8666192,2.2313664,2
21918,-0.004602304497641551,1.0,0.009741066606768174,-0.18561106774314626,1,-4.7015734,-2.4947443,1
21919,0.0016270325979083847,2.0,0.009423906405069064,-0.07138150871707634,2,5.1049137,-0.23710595,0
21920,0.005121924590459626,3.0,0.009374688483502052,0.12926151849740525,3,0.06807537,0.473605,0
21921,-0.0007791010883663711,1.0,0.008566311478914363,-0.031501653473116065,1,-4.760114,-1.1794081,1
